Date,County,Cases,Deaths,Month,Year
2021-02-06,Chaffee,4.0,0.0,2,2021
2021-02-07,Chaffee,6.0,0.0,2,2021
2021-02-08,Chaffee,-1.0,0.0,2,2021
2021-02-09,Chaffee,3.0,0.0,2,2021
2021-02-10,Chaffee,9.0,0.0,2,2021
2021-02-11,Chaffee,6.0,0.0,2,2021
2021-02-12,Chaffee,6.0,0.0,2,2021
2021-02-13,Chaffee,3.0,0.0,2,2021
2021-02-14,Chaffee,5.0,0.0,2,2021
2021-02-15,Chaffee,0.0,0.0,2,2021
2021-02-16,Chaffee,9.0,0.0,2,2021
2021-02-17,Chaffee,2.0,0.0,2,2021
2021-02-18,Chaffee,11.0,0.0,2,2021
2021-02-19,Chaffee,6.0,0.0,2,2021
2021-02-20,Chaffee,3.0,0.0,2,2021
2021-02-21,Chaffee,0.0,0.0,2,2021
2021-02-22,Chaffee,0.0,0.0,2,2021
2021-02-23,Chaffee,8.0,0.0,2,2021
2021-02-24,Chaffee,6.0,0.0,2,2021
2021-02-25,Chaffee,5.0,0.0,2,2021
2021-02-26,Chaffee,0.0,0.0,2,2021
2021-02-27,Chaffee,11.0,1.0,2,2021
2021-02-28,Chaffee,1.0,0.0,2,2021
2021-03-01,Chaffee,12.0,0.0,3,2021
2021-03-02,Chaffee,0.0,1.0,3,2021
2021-03-03,Chaffee,9.0,-1.0,3,2021
2021-03-04,Chaffee,0.0,0.0,3,2021
2021-03-05,Chaffee,0.0,0.0,3,2021
2021-03-06,Chaffee,1.0,0.0,3,2021
2021-03-07,Chaffee,0.0,0.0,3,2021
2021-03-08,Chaffee,0.0,0.0,3,2021
2021-03-09,Chaffee,1.0,0.0,3,2021
2021-03-10,Chaffee,4.0,0.0,3,2021
2021-03-11,Chaffee,4.0,0.0,3,2021
2021-03-12,Chaffee,3.0,0.0,3,2021
2021-03-13,Chaffee,1.0,0.0,3,2021
2021-03-14,Chaffee,0.0,0.0,3,2021
2021-03-15,Chaffee,0.0,0.0,3,2021
2021-03-16,Chaffee,1.0,0.0,3,2021
2021-03-17,Chaffee,3.0,0.0,3,2021
2021-03-18,Chaffee,0.0,0.0,3,2021
2021-03-19,Chaffee,0.0,0.0,3,2021
2021-03-20,Chaffee,3.0,0.0,3,2021
2021-03-21,Chaffee,0.0,0.0,3,2021
2021-03-22,Chaffee,0.0,0.0,3,2021
2021-03-23,Chaffee,1.0,0.0,3,2021
2021-03-24,Chaffee,4.0,0.0,3,2021
2021-03-25,Chaffee,0.0,0.0,3,2021
2021-03-26,Chaffee,2.0,0.0,3,2021
2021-03-27,Chaffee,4.0,0.0,3,2021
2021-03-28,Chaffee,1.0,0.0,3,2021
2021-03-29,Chaffee,1.0,0.0,3,2021
2021-03-30,Chaffee,2.0,0.0,3,2021
2021-03-31,Chaffee,4.0,0.0,3,2021
2021-04-01,Chaffee,1.0,0.0,4,2021
2021-04-02,Chaffee,1.0,0.0,4,2021
2021-04-03,Chaffee,3.0,0.0,4,2021
2021-04-04,Chaffee,2.0,0.0,4,2021
2021-04-05,Chaffee,6.0,0.0,4,2021
2021-04-06,Chaffee,0.0,0.0,4,2021
2021-04-07,Chaffee,0.0,0.0,4,2021
2021-04-08,Chaffee,14.0,0.0,4,2021
2021-04-09,Chaffee,2.0,0.0,4,2021
2021-04-10,Chaffee,0.0,0.0,4,2021
2021-04-11,Chaffee,8.0,0.0,4,2021
2021-04-12,Chaffee,2.0,0.0,4,2021
2021-04-13,Chaffee,5.0,0.0,4,2021
2021-04-14,Chaffee,3.0,0.0,4,2021
2021-04-15,Chaffee,5.0,0.0,4,2021
2021-04-16,Chaffee,1.0,0.0,4,2021
2021-04-17,Chaffee,0.0,0.0,4,2021
2021-04-18,Chaffee,3.0,0.0,4,2021
2021-04-19,Chaffee,0.0,0.0,4,2021
2021-04-20,Chaffee,4.0,0.0,4,2021
2021-04-21,Chaffee,23.0,0.0,4,2021
2021-04-22,Chaffee,4.0,1.0,4,2021
2021-04-23,Chaffee,2.0,0.0,4,2021
2021-04-24,Chaffee,4.0,0.0,4,2021
2021-04-25,Chaffee,1.0,0.0,4,2021
2021-04-26,Chaffee,0.0,0.0,4,2021
2021-04-27,Chaffee,4.0,0.0,4,2021
2021-04-28,Chaffee,5.0,0.0,4,2021
2021-04-29,Chaffee,10.0,0.0,4,2021
2021-04-30,Chaffee,10.0,0.0,4,2021
2021-05-01,Chaffee,6.0,0.0,5,2021
2021-05-02,Chaffee,1.0,0.0,5,2021
2021-05-03,Chaffee,3.0,0.0,5,2021
2021-05-04,Chaffee,3.0,0.0,5,2021
2021-05-05,Chaffee,9.0,0.0,5,2021
2021-05-06,Chaffee,6.0,0.0,5,2021
2021-05-07,Chaffee,3.0,0.0,5,2021
2021-05-08,Chaffee,0.0,0.0,5,2021
2021-05-09,Chaffee,1.0,0.0,5,2021
2021-05-10,Chaffee,1.0,0.0,5,2021
2021-05-11,Chaffee,0.0,0.0,5,2021
2021-05-12,Chaffee,3.0,0.0,5,2021
2021-05-13,Chaffee,2.0,0.0,5,2021
2021-05-14,Chaffee,2.0,0.0,5,2021
2021-05-15,Chaffee,1.0,0.0,5,2021
2021-05-16,Chaffee,5.0,0.0,5,2021
2021-05-17,Chaffee,0.0,0.0,5,2021
2021-05-18,Chaffee,7.0,0.0,5,2021
2021-05-19,Chaffee,3.0,0.0,5,2021
2021-05-20,Chaffee,5.0,0.0,5,2021
2021-05-21,Chaffee,9.0,0.0,5,2021
2021-05-22,Chaffee,4.0,0.0,5,2021
2021-05-23,Chaffee,2.0,0.0,5,2021
2021-05-24,Chaffee,2.0,0.0,5,2021
2021-05-25,Chaffee,4.0,0.0,5,2021
2021-05-26,Chaffee,5.0,0.0,5,2021
2021-05-27,Chaffee,6.0,0.0,5,2021
2021-05-28,Chaffee,2.0,0.0,5,2021
2021-05-29,Chaffee,2.0,0.0,5,2021
2021-05-30,Chaffee,3.0,0.0,5,2021
2021-05-31,Chaffee,0.0,0.0,5,2021
2021-06-01,Chaffee,3.0,0.0,6,2021
2021-06-02,Chaffee,3.0,0.0,6,2021
2021-06-03,Chaffee,2.0,0.0,6,2021
2021-06-04,Chaffee,0.0,0.0,6,2021
2021-06-05,Chaffee,4.0,0.0,6,2021
2021-06-06,Chaffee,0.0,0.0,6,2021
2021-06-07,Chaffee,0.0,0.0,6,2021
2021-06-08,Chaffee,0.0,0.0,6,2021
2021-06-09,Chaffee,5.0,0.0,6,2021
2021-06-10,Chaffee,1.0,0.0,6,2021
2021-06-11,Chaffee,3.0,0.0,6,2021
2021-06-12,Chaffee,0.0,0.0,6,2021
2021-06-13,Chaffee,0.0,0.0,6,2021
2021-06-14,Chaffee,0.0,0.0,6,2021
2021-06-15,Chaffee,1.0,0.0,6,2021
2021-06-16,Chaffee,1.0,1.0,6,2021
2021-06-17,Chaffee,1.0,-1.0,6,2021
2021-06-18,Chaffee,2.0,0.0,6,2021
2021-06-19,Chaffee,1.0,0.0,6,2021
2021-06-20,Chaffee,0.0,0.0,6,2021
2021-06-21,Chaffee,3.0,0.0,6,2021
2021-06-22,Chaffee,3.0,0.0,6,2021
2021-06-23,Chaffee,1.0,0.0,6,2021
2021-06-24,Chaffee,2.0,0.0,6,2021
2021-06-25,Chaffee,2.0,0.0,6,2021
2021-06-26,Chaffee,2.0,0.0,6,2021
2021-06-27,Chaffee,0.0,0.0,6,2021
2021-06-28,Chaffee,1.0,0.0,6,2021
2021-06-29,Chaffee,3.0,0.0,6,2021
2021-06-30,Chaffee,3.0,0.0,6,2021
2021-07-01,Chaffee,0.0,0.0,7,2021
2021-07-02,Chaffee,4.0,0.0,7,2021
2021-07-03,Chaffee,1.0,0.0,7,2021
2021-07-04,Chaffee,0.0,0.0,7,2021
2021-07-05,Chaffee,0.0,0.0,7,2021
2021-07-06,Chaffee,0.0,0.0,7,2021
2021-07-07,Chaffee,1.0,0.0,7,2021
2021-07-08,Chaffee,1.0,0.0,7,2021
2021-07-09,Chaffee,2.0,0.0,7,2021
2021-07-10,Chaffee,1.0,0.0,7,2021
2021-07-11,Chaffee,0.0,0.0,7,2021
2021-07-12,Chaffee,2.0,0.0,7,2021
2021-07-13,Chaffee,2.0,0.0,7,2021
2021-07-14,Chaffee,4.0,0.0,7,2021
2021-07-15,Chaffee,4.0,0.0,7,2021
2021-07-16,Chaffee,0.0,0.0,7,2021
2021-07-17,Chaffee,0.0,0.0,7,2021
2021-07-18,Chaffee,0.0,0.0,7,2021
2021-07-19,Chaffee,4.0,0.0,7,2021
2021-07-20,Chaffee,0.0,0.0,7,2021
2021-07-21,Chaffee,8.0,0.0,7,2021
2021-07-22,Chaffee,1.0,0.0,7,2021
2021-07-23,Chaffee,4.0,0.0,7,2021
2021-07-24,Chaffee,0.0,0.0,7,2021
2021-07-25,Chaffee,0.0,0.0,7,2021
2021-07-26,Chaffee,7.0,0.0,7,2021
2021-07-27,Chaffee,0.0,0.0,7,2021
2021-07-28,Chaffee,9.0,0.0,7,2021
2021-07-29,Chaffee,3.0,0.0,7,2021
2021-07-30,Chaffee,6.0,0.0,7,2021
2021-07-31,Chaffee,0.0,0.0,7,2021
2021-08-01,Chaffee,0.0,0.0,8,2021
2021-08-02,Chaffee,11.0,0.0,8,2021
2021-08-03,Chaffee,1.0,0.0,8,2021
2021-08-04,Chaffee,5.0,0.0,8,2021
2021-08-05,Chaffee,1.0,0.0,8,2021
2021-08-06,Chaffee,2.0,0.0,8,2021
2021-08-07,Chaffee,0.0,0.0,8,2021
2021-08-08,Chaffee,0.0,0.0,8,2021
2021-08-09,Chaffee,2.0,0.0,8,2021
2021-08-10,Chaffee,3.0,0.0,8,2021
2021-08-11,Chaffee,4.0,0.0,8,2021
2021-08-12,Chaffee,4.0,0.0,8,2021
2021-08-13,Chaffee,3.0,0.0,8,2021
2021-08-14,Chaffee,0.0,0.0,8,2021
2021-08-15,Chaffee,0.0,0.0,8,2021
2021-08-16,Chaffee,6.0,0.0,8,2021
2021-08-17,Chaffee,5.0,0.0,8,2021
2021-08-18,Chaffee,2.0,0.0,8,2021
2021-08-19,Chaffee,3.0,0.0,8,2021
2021-08-20,Chaffee,5.0,0.0,8,2021
2021-08-21,Chaffee,0.0,0.0,8,2021
2021-08-22,Chaffee,0.0,0.0,8,2021
2021-08-23,Chaffee,19.0,0.0,8,2021
2021-08-24,Chaffee,6.0,0.0,8,2021
2021-08-25,Chaffee,5.0,0.0,8,2021
2021-08-26,Chaffee,7.0,1.0,8,2021
2021-08-27,Chaffee,3.0,0.0,8,2021
2021-08-28,Chaffee,0.0,0.0,8,2021
2021-08-29,Chaffee,0.0,0.0,8,2021
2021-08-30,Chaffee,10.0,0.0,8,2021
2021-08-31,Chaffee,6.0,0.0,8,2021
2021-09-01,Chaffee,6.0,0.0,9,2021
2021-09-02,Chaffee,3.0,0.0,9,2021
2021-09-03,Chaffee,4.0,0.0,9,2021
2021-09-04,Chaffee,0.0,0.0,9,2021
2021-09-05,Chaffee,0.0,0.0,9,2021
2021-09-06,Chaffee,4.0,0.0,9,2021
2021-09-07,Chaffee,3.0,0.0,9,2021
2021-09-08,Chaffee,8.0,0.0,9,2021
2021-09-09,Chaffee,7.0,0.0,9,2021
2021-09-10,Chaffee,7.0,0.0,9,2021
2021-09-11,Chaffee,0.0,0.0,9,2021
2021-09-12,Chaffee,0.0,0.0,9,2021
2021-09-13,Chaffee,15.0,0.0,9,2021
2021-09-14,Chaffee,3.0,0.0,9,2021
2021-09-15,Chaffee,5.0,0.0,9,2021
2021-09-16,Chaffee,6.0,0.0,9,2021
2021-09-17,Chaffee,6.0,1.0,9,2021
2021-09-18,Chaffee,0.0,0.0,9,2021
2021-09-19,Chaffee,0.0,0.0,9,2021
2021-09-20,Chaffee,12.0,0.0,9,2021
2021-09-21,Chaffee,5.0,0.0,9,2021
2021-09-22,Chaffee,6.0,1.0,9,2021
2021-09-23,Chaffee,4.0,0.0,9,2021
2021-09-24,Chaffee,2.0,0.0,9,2021
2021-09-25,Chaffee,0.0,0.0,9,2021
2021-09-26,Chaffee,0.0,0.0,9,2021
2021-09-27,Chaffee,12.0,0.0,9,2021
2021-09-28,Chaffee,7.0,0.0,9,2021
2021-09-29,Chaffee,6.0,0.0,9,2021
2021-09-30,Chaffee,8.0,0.0,9,2021
2021-10-01,Chaffee,14.0,0.0,10,2021
2021-10-02,Chaffee,0.0,0.0,10,2021
2021-10-03,Chaffee,0.0,0.0,10,2021
2021-10-04,Chaffee,6.0,0.0,10,2021
2021-10-05,Chaffee,2.0,0.0,10,2021
2021-10-06,Chaffee,15.0,0.0,10,2021
2021-10-07,Chaffee,7.0,1.0,10,2021
2021-10-08,Chaffee,2.0,1.0,10,2021
2021-10-09,Chaffee,0.0,0.0,10,2021
2021-10-10,Chaffee,0.0,0.0,10,2021
2021-10-11,Chaffee,13.0,0.0,10,2021
2021-10-12,Chaffee,6.0,0.0,10,2021
2021-10-13,Chaffee,5.0,0.0,10,2021
2021-10-14,Chaffee,5.0,0.0,10,2021
2021-10-15,Chaffee,8.0,0.0,10,2021
2021-10-16,Chaffee,0.0,0.0,10,2021
2021-10-17,Chaffee,0.0,0.0,10,2021
2021-10-18,Chaffee,14.0,0.0,10,2021
2021-10-19,Chaffee,9.0,0.0,10,2021
2021-10-20,Chaffee,21.0,0.0,10,2021
2021-10-21,Chaffee,10.0,0.0,10,2021
2021-10-22,Chaffee,15.0,0.0,10,2021
2021-10-23,Chaffee,0.0,0.0,10,2021
2021-10-24,Chaffee,0.0,0.0,10,2021
2021-10-25,Chaffee,19.0,0.0,10,2021
2021-10-26,Chaffee,15.0,0.0,10,2021
2021-10-27,Chaffee,15.0,0.0,10,2021
2021-10-28,Chaffee,17.0,0.0,10,2021
2021-10-29,Chaffee,4.0,0.0,10,2021
2021-10-30,Chaffee,0.0,0.0,10,2021
2021-10-31,Chaffee,0.0,0.0,10,2021
2021-11-01,Chaffee,29.0,1.0,11,2021
2021-11-02,Chaffee,9.0,0.0,11,2021
2021-11-03,Chaffee,20.0,0.0,11,2021
2021-11-04,Chaffee,11.0,0.0,11,2021
2021-11-05,Chaffee,13.0,0.0,11,2021
2021-11-06,Chaffee,0.0,0.0,11,2021
2021-11-07,Chaffee,0.0,0.0,11,2021
2021-11-08,Chaffee,34.0,1.0,11,2021
2021-11-09,Chaffee,30.0,0.0,11,2021
2021-11-10,Chaffee,24.0,1.0,11,2021
2021-11-11,Chaffee,13.0,0.0,11,2021
2021-11-12,Chaffee,12.0,0.0,11,2021
2021-11-13,Chaffee,0.0,0.0,11,2021
2021-11-14,Chaffee,0.0,0.0,11,2021
2021-11-15,Chaffee,43.0,0.0,11,2021
2021-11-16,Chaffee,16.0,0.0,11,2021
2021-11-17,Chaffee,15.0,0.0,11,2021
2021-11-18,Chaffee,16.0,1.0,11,2021
2021-11-19,Chaffee,18.0,0.0,11,2021
2021-11-20,Chaffee,0.0,0.0,11,2021
2021-11-21,Chaffee,0.0,0.0,11,2021
2021-11-22,Chaffee,23.0,0.0,11,2021
2021-11-23,Chaffee,10.0,0.0,11,2021
2021-11-24,Chaffee,8.0,1.0,11,2021
2021-11-25,Chaffee,12.0,1.0,11,2021
2021-11-26,Chaffee,0.0,0.0,11,2021
2021-11-27,Chaffee,0.0,0.0,11,2021
2021-11-28,Chaffee,5.0,0.0,11,2021
2021-11-29,Chaffee,15.0,0.0,11,2021
2021-11-30,Chaffee,10.0,0.0,11,2021
2021-12-01,Chaffee,7.0,0.0,12,2021
2021-12-02,Chaffee,9.0,0.0,12,2021
2021-12-03,Chaffee,11.0,0.0,12,2021
2021-12-04,Chaffee,0.0,0.0,12,2021
2021-12-05,Chaffee,0.0,0.0,12,2021
2021-12-06,Chaffee,10.0,1.0,12,2021
2021-12-07,Chaffee,4.0,0.0,12,2021
2021-12-08,Chaffee,9.0,0.0,12,2021
2021-12-09,Chaffee,6.0,0.0,12,2021
2021-12-10,Chaffee,2.0,1.0,12,2021
2021-12-11,Chaffee,0.0,0.0,12,2021
2021-12-12,Chaffee,0.0,0.0,12,2021
2021-12-13,Chaffee,9.0,0.0,12,2021
2021-12-14,Chaffee,3.0,0.0,12,2021
2021-12-15,Chaffee,-1.0,0.0,12,2021
2021-12-16,Chaffee,3.0,0.0,12,2021
2021-12-17,Chaffee,6.0,0.0,12,2021
2021-12-18,Chaffee,0.0,0.0,12,2021
2021-12-19,Chaffee,0.0,0.0,12,2021
2021-12-20,Chaffee,8.0,0.0,12,2021
2021-12-21,Chaffee,4.0,0.0,12,2021
2021-12-22,Chaffee,8.0,0.0,12,2021
2021-12-23,Chaffee,5.0,0.0,12,2021
2021-12-24,Chaffee,5.0,0.0,12,2021
2021-12-25,Chaffee,0.0,0.0,12,2021
2021-12-26,Chaffee,0.0,0.0,12,2021
2021-12-27,Chaffee,5.0,0.0,12,2021
2021-12-28,Chaffee,4.0,0.0,12,2021
2021-12-29,Chaffee,18.0,0.0,12,2021
2021-12-30,Chaffee,20.0,0.0,12,2021
2021-12-31,Chaffee,16.0,0.0,12,2021
2022-01-01,Chaffee,0.0,0.0,1,2022
2022-01-02,Chaffee,0.0,0.0,1,2022
2022-01-03,Chaffee,79.0,0.0,1,2022
2022-01-04,Chaffee,56.0,0.0,1,2022
2022-01-05,Chaffee,44.0,0.0,1,2022
2022-01-06,Chaffee,15.0,0.0,1,2022
2022-01-07,Chaffee,58.0,0.0,1,2022
2022-01-08,Chaffee,0.0,0.0,1,2022
2022-01-09,Chaffee,0.0,0.0,1,2022
2022-01-10,Chaffee,184.0,0.0,1,2022
2022-01-11,Chaffee,49.0,0.0,1,2022
2022-01-12,Chaffee,67.0,0.0,1,2022
2022-01-13,Chaffee,100.0,0.0,1,2022
2022-01-14,Chaffee,93.0,0.0,1,2022
2022-01-15,Chaffee,0.0,0.0,1,2022
2022-01-16,Chaffee,0.0,0.0,1,2022
2022-01-17,Chaffee,59.0,1.0,1,2022
2020-03-01,Cheyenne,0.0,0.0,3,2020
2020-03-02,Cheyenne,0.0,0.0,3,2020
2020-03-03,Cheyenne,0.0,0.0,3,2020
2020-03-04,Cheyenne,0.0,0.0,3,2020
2020-03-05,Cheyenne,1.0,0.0,3,2020
2020-03-06,Cheyenne,0.0,0.0,3,2020
2020-03-07,Cheyenne,0.0,0.0,3,2020
2020-03-08,Cheyenne,0.0,0.0,3,2020
2020-03-09,Cheyenne,0.0,0.0,3,2020
2020-03-10,Cheyenne,0.0,0.0,3,2020
2020-03-11,Cheyenne,8.0,0.0,3,2020
2020-03-12,Cheyenne,-7.0,0.0,3,2020
2020-03-13,Cheyenne,-1.0,0.0,3,2020
2020-03-14,Cheyenne,0.0,0.0,3,2020
2020-03-15,Cheyenne,0.0,0.0,3,2020
2020-03-16,Cheyenne,1.0,0.0,3,2020
2020-03-17,Cheyenne,0.0,0.0,3,2020
2020-03-18,Cheyenne,-1.0,0.0,3,2020
2020-03-19,Cheyenne,0.0,0.0,3,2020
2020-03-20,Cheyenne,0.0,0.0,3,2020
2020-03-21,Cheyenne,0.0,0.0,3,2020
2020-03-22,Cheyenne,0.0,0.0,3,2020
2020-03-23,Cheyenne,2.0,1.0,3,2020
2020-03-24,Cheyenne,-2.0,-1.0,3,2020
2020-03-25,Cheyenne,0.0,0.0,3,2020
2020-03-26,Cheyenne,0.0,0.0,3,2020
2020-03-27,Cheyenne,0.0,0.0,3,2020
2020-03-28,Cheyenne,1.0,0.0,3,2020
2020-03-29,Cheyenne,-1.0,0.0,3,2020
2020-03-30,Cheyenne,0.0,0.0,3,2020
2020-03-31,Cheyenne,0.0,0.0,3,2020
2020-04-01,Cheyenne,0.0,0.0,4,2020
2020-04-02,Cheyenne,0.0,0.0,4,2020
2020-04-03,Cheyenne,0.0,0.0,4,2020
2020-04-04,Cheyenne,1.0,0.0,4,2020
2020-04-05,Cheyenne,0.0,0.0,4,2020
2020-04-06,Cheyenne,0.0,0.0,4,2020
2020-04-07,Cheyenne,1.0,0.0,4,2020
2020-04-08,Cheyenne,0.0,0.0,4,2020
2020-04-09,Cheyenne,-2.0,0.0,4,2020
2020-04-10,Cheyenne,0.0,0.0,4,2020
2020-04-11,Cheyenne,0.0,0.0,4,2020
2020-04-12,Cheyenne,0.0,0.0,4,2020
2020-04-13,Cheyenne,0.0,0.0,4,2020
2020-04-14,Cheyenne,0.0,0.0,4,2020
2020-04-15,Cheyenne,0.0,0.0,4,2020
2020-04-16,Cheyenne,0.0,0.0,4,2020
2020-04-17,Cheyenne,0.0,0.0,4,2020
2020-04-18,Cheyenne,0.0,0.0,4,2020
2020-04-19,Cheyenne,0.0,0.0,4,2020
2020-04-20,Cheyenne,0.0,0.0,4,2020
2020-04-21,Cheyenne,0.0,0.0,4,2020
2020-04-22,Cheyenne,0.0,0.0,4,2020
2020-04-23,Cheyenne,0.0,0.0,4,2020
2020-04-24,Cheyenne,0.0,0.0,4,2020
2020-04-25,Cheyenne,0.0,0.0,4,2020
2020-04-26,Cheyenne,0.0,0.0,4,2020
2020-04-27,Cheyenne,0.0,0.0,4,2020
2020-04-28,Cheyenne,0.0,0.0,4,2020
2020-04-29,Cheyenne,0.0,0.0,4,2020
2020-04-30,Cheyenne,0.0,0.0,4,2020
2020-05-01,Cheyenne,0.0,0.0,5,2020
2020-05-02,Cheyenne,0.0,0.0,5,2020
2020-05-03,Cheyenne,0.0,0.0,5,2020
2020-05-04,Cheyenne,0.0,0.0,5,2020
2020-05-05,Cheyenne,2.0,0.0,5,2020
2020-05-06,Cheyenne,-2.0,0.0,5,2020
2020-05-07,Cheyenne,1.0,0.0,5,2020
2020-05-08,Cheyenne,0.0,0.0,5,2020
2020-05-09,Cheyenne,2.0,0.0,5,2020
2020-05-10,Cheyenne,0.0,0.0,5,2020
2020-05-11,Cheyenne,1.0,0.0,5,2020
2020-05-12,Cheyenne,0.0,0.0,5,2020
2020-05-13,Cheyenne,-1.0,0.0,5,2020
2020-05-14,Cheyenne,1.0,0.0,5,2020
2020-05-15,Cheyenne,0.0,0.0,5,2020
2020-05-16,Cheyenne,0.0,0.0,5,2020
2020-05-17,Cheyenne,0.0,0.0,5,2020
2020-05-18,Cheyenne,0.0,0.0,5,2020
2020-05-19,Cheyenne,0.0,0.0,5,2020
2020-05-20,Cheyenne,0.0,0.0,5,2020
2020-05-21,Cheyenne,0.0,0.0,5,2020
2020-05-22,Cheyenne,0.0,0.0,5,2020
2020-05-23,Cheyenne,0.0,0.0,5,2020
2020-05-24,Cheyenne,0.0,0.0,5,2020
2020-05-25,Cheyenne,0.0,0.0,5,2020
2020-05-26,Cheyenne,0.0,0.0,5,2020
2020-05-27,Cheyenne,0.0,0.0,5,2020
2020-05-28,Cheyenne,0.0,0.0,5,2020
2020-05-29,Cheyenne,0.0,0.0,5,2020
2020-05-30,Cheyenne,0.0,0.0,5,2020
2020-05-31,Cheyenne,0.0,0.0,5,2020
2020-06-01,Cheyenne,0.0,0.0,6,2020
2020-06-02,Cheyenne,0.0,0.0,6,2020
2020-06-03,Cheyenne,0.0,0.0,6,2020
2020-06-04,Cheyenne,0.0,0.0,6,2020
2020-06-05,Cheyenne,0.0,0.0,6,2020
2020-06-06,Cheyenne,0.0,0.0,6,2020
2020-06-07,Cheyenne,0.0,0.0,6,2020
2020-06-08,Cheyenne,0.0,0.0,6,2020
2020-06-09,Cheyenne,0.0,0.0,6,2020
2020-06-10,Cheyenne,0.0,0.0,6,2020
2020-06-11,Cheyenne,0.0,0.0,6,2020
2020-06-12,Cheyenne,0.0,0.0,6,2020
2020-06-13,Cheyenne,0.0,0.0,6,2020
2020-06-14,Cheyenne,0.0,0.0,6,2020
2020-06-15,Cheyenne,0.0,0.0,6,2020
2020-06-16,Cheyenne,0.0,0.0,6,2020
2020-06-17,Cheyenne,0.0,0.0,6,2020
2020-06-18,Cheyenne,0.0,0.0,6,2020
2020-06-19,Cheyenne,0.0,0.0,6,2020
2020-06-20,Cheyenne,0.0,0.0,6,2020
2020-06-21,Cheyenne,0.0,0.0,6,2020
2020-06-22,Cheyenne,0.0,0.0,6,2020
2020-06-23,Cheyenne,0.0,0.0,6,2020
2020-06-24,Cheyenne,0.0,0.0,6,2020
2020-06-25,Cheyenne,0.0,0.0,6,2020
2020-06-26,Cheyenne,0.0,0.0,6,2020
2020-06-27,Cheyenne,0.0,0.0,6,2020
2020-06-28,Cheyenne,0.0,0.0,6,2020
2020-06-29,Cheyenne,0.0,0.0,6,2020
2020-06-30,Cheyenne,0.0,0.0,6,2020
2020-07-01,Cheyenne,0.0,0.0,7,2020
2020-07-02,Cheyenne,0.0,0.0,7,2020
2020-07-03,Cheyenne,0.0,0.0,7,2020
2020-07-04,Cheyenne,0.0,0.0,7,2020
2020-07-05,Cheyenne,0.0,0.0,7,2020
2020-07-06,Cheyenne,0.0,0.0,7,2020
2020-07-07,Cheyenne,0.0,0.0,7,2020
2020-07-08,Cheyenne,0.0,0.0,7,2020
2020-07-09,Cheyenne,0.0,0.0,7,2020
2020-07-10,Cheyenne,0.0,0.0,7,2020
2020-07-11,Cheyenne,0.0,0.0,7,2020
2020-07-12,Cheyenne,0.0,0.0,7,2020
2020-07-13,Cheyenne,0.0,0.0,7,2020
2020-07-14,Cheyenne,0.0,0.0,7,2020
2020-07-15,Cheyenne,0.0,0.0,7,2020
2020-07-16,Cheyenne,0.0,0.0,7,2020
2020-07-17,Cheyenne,2.0,0.0,7,2020
2020-07-18,Cheyenne,0.0,0.0,7,2020
2020-07-19,Cheyenne,0.0,0.0,7,2020
2020-07-20,Cheyenne,2.0,0.0,7,2020
2020-07-21,Cheyenne,-1.0,0.0,7,2020
2020-07-22,Cheyenne,-1.0,0.0,7,2020
2020-07-23,Cheyenne,0.0,0.0,7,2020
2020-07-24,Cheyenne,0.0,0.0,7,2020
2020-07-25,Cheyenne,0.0,0.0,7,2020
2020-07-26,Cheyenne,1.0,0.0,7,2020
2020-07-27,Cheyenne,0.0,0.0,7,2020
2020-07-28,Cheyenne,0.0,0.0,7,2020
2020-07-29,Cheyenne,0.0,0.0,7,2020
2020-07-30,Cheyenne,0.0,0.0,7,2020
2020-07-31,Cheyenne,0.0,0.0,7,2020
2020-08-01,Cheyenne,0.0,0.0,8,2020
2020-08-02,Cheyenne,0.0,0.0,8,2020
2020-08-03,Cheyenne,0.0,0.0,8,2020
2020-08-04,Cheyenne,0.0,0.0,8,2020
2020-08-05,Cheyenne,0.0,0.0,8,2020
2020-08-06,Cheyenne,0.0,0.0,8,2020
2020-08-07,Cheyenne,0.0,0.0,8,2020
2020-08-08,Cheyenne,0.0,0.0,8,2020
2020-08-09,Cheyenne,1.0,0.0,8,2020
2020-08-10,Cheyenne,0.0,0.0,8,2020
2020-08-11,Cheyenne,0.0,0.0,8,2020
2020-08-12,Cheyenne,0.0,0.0,8,2020
2020-08-13,Cheyenne,0.0,0.0,8,2020
2020-08-14,Cheyenne,0.0,0.0,8,2020
2020-08-15,Cheyenne,0.0,0.0,8,2020
2020-08-16,Cheyenne,0.0,0.0,8,2020
2020-08-17,Cheyenne,0.0,0.0,8,2020
2020-08-18,Cheyenne,0.0,0.0,8,2020
2020-08-19,Cheyenne,0.0,0.0,8,2020
2020-08-20,Cheyenne,0.0,0.0,8,2020
2020-08-21,Cheyenne,0.0,0.0,8,2020
2020-08-22,Cheyenne,0.0,0.0,8,2020
2020-08-23,Cheyenne,0.0,0.0,8,2020
2020-08-24,Cheyenne,0.0,0.0,8,2020
2020-08-25,Cheyenne,0.0,0.0,8,2020
2020-08-26,Cheyenne,0.0,0.0,8,2020
2020-08-27,Cheyenne,0.0,0.0,8,2020
2020-08-28,Cheyenne,0.0,0.0,8,2020
2020-08-29,Cheyenne,0.0,0.0,8,2020
2020-08-30,Cheyenne,0.0,0.0,8,2020
2020-08-31,Cheyenne,0.0,0.0,8,2020
